University of Pxalit'k'a	Player	Position	Layup	Dunk	Jumpshot	3PT	Pass	ShotContest	DefenseIQ	Jumping	Seperation	Durability	Stamina	Development	Age	Overall	Player ID	Years Remaining	Money	Position Rank	League Rank
Tri_National_Dominion	Stephan Meyer	2	46	42	28	31	14	40	42	26	27	74	58	D	21	32.25	-1	1	1	0	0
Tri_National_Dominion	Gunther Gerhardt	3	9	13	13	21	12	13	18	19	22	79	50	F	20	18.52	-1	1	1	0	0
Tri_National_Dominion	Edgar Wagenseil	4	70	78	54	44	36	49	55	19	33	90	82	D	21	44.35	-1	1	1	0	0
Tri_National_Dominion	Harri Wagenseil	5	15	8	42	35	35	30	26	8	28	42	56	C	19	31.14	-1	1	1	0	0
Tri_National_Dominion	Louis Herber	1	23	27	10	8	13	25	38	76	22	43	55	C	18	31.61	-1	1	1	0	0
Tri_National_Dominion	Stephan Gradl	2	27	34	34	14	6	32	25	83	37	74	83	D	18	39.91	-1	1	1	0	0
Tri_National_Dominion	Marko Schwarz	3	24	27	29	37	5	65	21	22	9	68	53	F+	19	27.38	-1	1	1	0	0
Tri_National_Dominion	Carsten Wagenseil	4	51	42	54	45	66	30	35	31	98	40	75	D+	18	54.64	-1	1	1	0	0
Tri_National_Dominion	Günther Kautz	5	37	34	23	32	68	51	72	32	22	42	63	D+	20	45.00	-1	1	1	0	0
Tri_National_Dominion	Gunther Fichtner	1	51	47	24	10	9	39	25	41	29	88	89	D	18	31.27	-1	1	1	0	0
Tri_National_Dominion	Alfred Weidenmann	2	62	71	46	10	28	43	20	48	71	55	55	C	18	42.74	-1	1	1	0	0
Tri_National_Dominion	Günther Bischoff	3	58	54	36	15	36	32	18	60	33	92	77	D	20	34.78	-1	1	1	0	0
Tri_National_Dominion	Noah Kluck	4	7	25	98	39	53	47	31	31	55	51	69	C	18	52.63	-1	1	1	0	0
Tri_National_Dominion	Peter Bischoff	5	43	40	68	73	78	39	69	30	47	102	62	C	21	58.64	-1	1	1	0	0
University of Tri_National_Dominion 2	Player	Position	Layup	Dunk	Jumpshot	3PT	Pass	ShotContest	DefenseIQ	Jumping	Seperation	Durability	Stamina	Development	Age	Overall	Player ID	Years Remaining	Money	Position Rank	League Rank
Tri_National_Dominion	Volkhardt Habicht	1	84	78	17	14	43	44	59	35	37	92	81	D+	21	39.70	-1	1	1	0	0
Tri_National_Dominion	Oskar Stengel	2	9	14	17	8	11	7	23	20	7	27	85	D	19	17.53	-1	1	1	0	0
Tri_National_Dominion	Konrad Schuttler	3	57	62	54	37	10	32	26	9	44	44	83	D	19	34.48	-1	1	1	0	0
Tri_National_Dominion	Volker Weidenmann	4	14	8	6	18	10	23	27	11	8	51	49	D+	20	15.89	-1	1	1	0	0
Tri_National_Dominion	Alfred Schröpfer	5	7	15	5	30	15	17	17	10	23	90	53	D	20	18.44	-1	1	1	0	0
Tri_National_Dominion	Nico Quattlebaum	1	51	49	21	13	21	38	44	62	60	28	64	C	19	42.16	-1	1	1	0	0
Tri_National_Dominion	Noah Waldstein	2	17	20	15	15	5	23	12	36	16	20	82	D+	20	22.32	-1	1	1	0	0
Tri_National_Dominion	Volkhardt Fichtner	3	41	51	70	14	38	45	44	60	63	28	80	C+	19	50.03	-1	1	1	0	0
Tri_National_Dominion	Marcel Nesselrode	4	8	8	38	25	5	6	30	14	31	56	93	D	19	26.14	-1	1	1	0	0
Tri_National_Dominion	Oskar Fein	5	55	45	39	49	86	29	24	29	26	18	84	F+	21	43.94	-1	1	1	0	0
Tri_National_Dominion	Detlef Nesselrode	1	48	41	32	9	32	63	42	111	36	66	82	D	18	51.69	-1	1	1	0	0
Tri_National_Dominion	Uwe Klostermann	2	51	55	17	33	11	21	44	65	62	38	63	F+	18	41.33	-1	1	1	0	0
Tri_National_Dominion	Volker Alt	3	56	49	58	35	29	64	28	85	55	75	63	D+	20	50.64	-1	1	1	0	0
Tri_National_Dominion	Marcel Nesselrode	4	24	31	39	37	33	54	31	35	57	39	58	D+	20	41.63	-1	1	1	0	0
Tri_National_Dominion	Marcel Wagenseil	5	16	6	20	25	56	23	30	8	45	81	64	C	18	32.29	-1	1	1	0	0
University of Imperial Institute at Faehrenfall	Player	Position	Layup	Dunk	Jumpshot	3PT	Pass	ShotContest	DefenseIQ	Jumping	Seperation	Durability	Stamina	Development	Age	Overall	Player ID	Years Remaining	Money	Position Rank	League Rank
Aeridani	Nagasawa Seiho	1	71	60	35	11	59	47	29	109	80	11	73	B	18	56.84	-1	1	1	0	0
Aeridani	Takishima Kunimichi	2	83	75	47	33	89	23	72	35	53	84	85	C+	19	49.92	-1	1	1	0	0
Aeridani	Hekki Seiki	3	52	58	38	41	48	50	27	16	30	87	95	D	19	38.45	-1	1	1	0	0
Aeridani	Hekki Takuji	4	39	38	85	45	30	40	30	16	62	5	89	C	21	49.10	-1	1	1	0	0
Aeridani	Nobira Danjuro	5	16	8	46	41	41	24	17	11	31	85	58	D	18	31.97	-1	1	1	0	0
Aeridani	Hekki Sadaharu	1	64	66	21	5	9	15	28	49	70	12	61	C	18	34.49	-1	1	1	0	0
Aeridani	Muramoto Tokaji	2	87	63	52	18	47	56	51	70	57	28	66	C	20	54.15	-1	1	1	0	0
Aeridani	Kujira Yoriyuki	3	40	42	37	20	61	70	18	26	50	41	92	F+	20	43.16	-1	1	1	0	0
Aeridani	Steve Matsuta	4	89	85	109	87	39	21	47	11	47	43	94	D	19	58.29	-1	1	1	0	0
Aeridani	Himi Danjuro	5	85	88	90	71	64	63	45	64	52	31	82	C	21	63.51	-1	1	1	0	0
Aeridani	Koki Jo	1	32	27	14	12	20	40	24	47	23	75	74	D	18	29.79	-1	1	1	0	0
Aeridani	Komatsu Isei	2	47	46	87	47	33	99	45	55	38	37	82	C	20	59.58	-1	1	1	0	0
Aeridani	Kai Shoraku	3	78	80	48	18	53	77	54	78	76	37	64	C	19	58.64	-1	1	1	0	0
Aeridani	Matsuyama Harumi	4	29	26	74	53	67	31	73	33	52	90	74	C	18	55.81	-1	1	1	0	0
Aeridani	Amari Yujiro	5	28	24	50	41	75	25	44	21	42	33	86	D	18	45.82	-1	1	1	0	0
University of Avura Aviation & Economics (A&E)	Player	Position	Layup	Dunk	Jumpshot	3PT	Pass	ShotContest	DefenseIQ	Jumping	Seperation	Durability	Stamina	Development	Age	Overall	Player ID	Years Remaining	Money	Position Rank	League Rank
Aeridani	Mochizuki Miyoko	1	75	72	19	15	16	78	9	58	71	49	56	D	21	43.80	-1	1	1	0	0
Aeridani	Sasagawa Sadaharu	2	112	136	44	61	53	31	55	42	45	45	74	D+	20	47.58	-1	1	1	0	0
Aeridani	Komori Kazuko	3	27	27	24	40	29	49	66	12	37	63	70	D	19	38.39	-1	1	1	0	0
Aeridani	Fihana Masu	4	22	37	57	49	27	6	33	10	38	78	53	D+	19	34.89	-1	1	1	0	0
Aeridani	Yamataka Danjuro	5	43	17	73	42	105	82	28	46	38	60	83	C	21	61.20	-1	1	1	0	0
Aeridani	Ogino Shunmyo	1	68	68	30	16	30	13	34	82	62	59	81	D+	18	43.22	-1	1	1	0	0
Aeridani	Yukiyama Masami	2	64	57	37	16	25	23	33	74	60	41	55	C	21	43.02	-1	1	1	0	0
Aeridani	Kai Yoshitoshi	3	56	56	72	27	40	68	48	11	23	56	93	D	21	43.80	-1	1	1	0	0
Aeridani	Sugimoto Akio	4	35	46	97	74	41	18	50	21	56	39	55	C+	18	54.18	-1	1	1	0	0
Aeridani	Kuronuma Tomoyuki	5	9	17	36	48	49	15	25	20	41	57	66	C+	18	34.93	-1	1	1	0	0
Aeridani	Takamitsu Tomoyuki	1	94	99	7	13	38	39	98	99	60	72	71	C	18	57.18	-1	1	1	0	0
Aeridani	Nomura Harumi	2	112	108	55	41	45	70	64	93	85	37	73	C	21	69.71	-1	1	1	0	0
Aeridani	Kammuri Yakumo	3	49	39	85	36	32	39	39	83	26	37	82	C	20	48.40	-1	1	1	0	0
Aeridani	Yukiyama Ethanthovok	4	30	17	42	8	18	17	38	5	34	48	66	D+	18	26.52	-1	1	1	0	0
Aeridani	Métro Sumiteru	5	39	32	56	50	75	43	25	40	24	54	92	C	18	47.42	-1	1	1	0	0
University of University of Central Paradaniton	Player	Position	Layup	Dunk	Jumpshot	3PT	Pass	ShotContest	DefenseIQ	Jumping	Seperation	Durability	Stamina	Development	Age	Overall	Player ID	Years Remaining	Money	Position Rank	League Rank
Aeridani	Muramoto Sanzo	1	57	67	22	5	9	17	27	66	42	39	86	D+	19	33.83	-1	1	1	0	0
Aeridani	Nomura Misao	2	71	71	10	11	20	37	38	91	26	9	53	D	19	38.79	-1	1	1	0	0
Aeridani	Miyoshi Danjuro	3	46	45	75	22	45	73	36	24	22	52	76	F+	19	43.44	-1	1	1	0	0
Aeridani	Mawatari Toyozo	4	34	25	35	29	20	54	35	16	56	14	79	D	20	38.20	-1	1	1	0	0
Aeridani	Kajiki Hikozaemon	5	38	26	34	31	49	17	32	10	15	14	61	D	20	30.14	-1	1	1	0	0
Aeridani	Muramoto Emperiok	1	67	62	25	14	18	20	54	70	50	74	74	D+	18	41.51	-1	1	1	0	0
Aeridani	Yabuta Koshiro	2	96	69	33	16	25	57	84	109	58	94	59	F+	21	61.95	-1	1	1	0	0
Aeridani	Ogino Udo	3	21	42	65	39	89	67	44	15	95	56	94	C	18	62.07	-1	1	1	0	0
Aeridani	Iwayanagi Hirokazu	4	53	56	34	82	26	43	18	35	60	21	64	D	19	45.36	-1	1	1	0	0
Aeridani	Matsuyama Kohei	5	12	19	34	17	52	64	18	18	23	72	66	C	21	34.99	-1	1	1	0	0
Aeridani	Domen Hikozaemon	1	42	28	20	18	10	54	48	87	30	56	81	D	19	44.18	-1	1	1	0	0
Aeridani	Nagasawa Harumi	2	50	54	70	8	45	34	29	114	56	70	74	F+	18	55.80	-1	1	1	0	0
Aeridani	Takamitsu Danjuro	3	55	64	90	44	64	49	26	34	54	53	78	D	21	52.64	-1	1	1	0	0
Aeridani	Ogino Sadaharu	4	69	36	75	42	23	77	22	29	60	72	126	D+	21	52.74	-1	1	1	0	0
Aeridani	Rael Goro	5	60	53	39	43	51	40	54	28	24	37	80	C	18	42.79	-1	1	1	0	0
University of Chizait University	Player	Position	Layup	Dunk	Jumpshot	3PT	Pass	ShotContest	DefenseIQ	Jumping	Seperation	Durability	Stamina	Development	Age	Overall	Player ID	Years Remaining	Money	Position Rank	League Rank
Aeridani	Mawatari Aeridaniok	1	52	48	46	17	19	28	52	44	37	75	83	C+	18	38.99	-1	1	1	0	0
Aeridani	Koki Tadashi	2	58	61	31	8	23	40	60	38	41	22	70	C	18	39.87	-1	1	1	0	0
Aeridani	Watsuji Takeji	3	46	36	40	21	30	33	22	44	42	23	62	F+	20	34.80	-1	1	1	0	0
Aeridani	Okada Aeridaniok	4	43	50	32	24	23	25	22	16	55	90	92	D	21	33.19	-1	1	1	0	0
Aeridani	Muramoto Toshiyuki	5	17	11	23	15	18	18	17	11	19	16	83	D	19	20.80	-1	1	1	0	0
Aeridani	Higashi Juzaburo	1	24	24	16	18	20	34	36	43	33	66	70	F+	18	32.22	-1	1	1	0	0
Aeridani	Wakayama Seiho	2	96	111	20	7	82	56	47	80	31	77	69	D	20	48.80	-1	1	1	0	0
Aeridani	Koyanagi Gihei	3	48	62	55	31	24	41	39	43	43	98	54	D+	20	40.43	-1	1	1	0	0
Aeridani	Takamitsu Yoshifumi	4	34	43	64	51	26	12	35	29	52	15	98	D+	21	43.49	-1	1	1	0	0
Aeridani	Steve Sadaharu	5	28	15	28	26	67	29	24	10	48	98	68	C	19	36.17	-1	1	1	0	0
Aeridani	Watsuji Tamuramaro	1	26	28	9	8	17	38	41	29	18	79	50	F	18	25.97	-1	1	1	0	0
Aeridani	Komatsu Tadashi	2	73	81	34	28	23	71	57	63	45	10	103	C	21	52.95	-1	1	1	0	0
Aeridani	Wakuni Kamlyn	3	51	54	21	9	62	44	15	47	65	54	71	F+	19	40.06	-1	1	1	0	0
Aeridani	Suda Hideki	4	52	56	43	39	64	23	24	20	72	68	71	C	18	44.31	-1	1	1	0	0
Aeridani	Fujikawa Taki	5	36	35	77	44	52	30	28	37	48	98	84	D	20	46.12	-1	1	1	0	0
University of Imperial Institute at Levzent	Player	Position	Layup	Dunk	Jumpshot	3PT	Pass	ShotContest	DefenseIQ	Jumping	Seperation	Durability	Stamina	Development	Age	Overall	Player ID	Years Remaining	Money	Position Rank	League Rank
Aeridani	Takishima Jo	1	56	51	36	17	28	37	31	62	38	68	73	D+	19	39.09	-1	1	1	0	0
Aeridani	Lvieknim Aeridaniok	2	12	17	20	29	53	36	44	50	52	94	66	D	19	41.86	-1	1	1	0	0
Aeridani	Horie Takeji	3	56	58	52	24	47	20	27	60	68	95	64	D	21	44.24	-1	1	1	0	0
Aeridani	Hayato Ethanthovok	4	58	58	57	53	34	38	44	35	73	88	57	D+	21	49.66	-1	1	1	0	0
Aeridani	Takishima Azumamaro	5	18	15	50	31	28	5	6	20	39	72	59	D	18	26.24	-1	1	1	0	0
Aeridani	Komatsu Toyozo	1	71	90	60	11	32	62	58	111	19	78	76	C	18	54.59	-1	1	1	0	0
Aeridani	Jin Tetsuya	2	34	33	23	14	13	18	32	33	28	10	87	D+	18	28.23	-1	1	1	0	0
Aeridani	Ametsuchi Kohei	3	54	59	70	47	36	58	72	65	76	22	59	C+	21	60.75	-1	1	1	0	0
Aeridani	Uozumi Dayu	4	34	38	92	31	33	39	46	33	97	76	91	C	19	57.38	-1	1	1	0	0
Aeridani	Arata Hirokazu	5	21	17	26	18	55	41	24	31	17	79	53	D	21	31.60	-1	1	1	0	0
Aeridani	Takamitsu Takeji	1	114	121	50	39	52	83	92	118	78	74	88	C	20	78.27	-1	1	1	0	0
Aeridani	Uozumi Sanraku	2	31	40	34	9	17	25	18	39	39	34	74	D	18	30.74	-1	1	1	0	0
Aeridani	Kammuri Taki	3	47	71	104	38	73	66	95	72	48	64	78	D+	19	69.56	-1	1	1	0	0
Aeridani	Sasagawa Bunzo	4	64	79	58	80	36	56	70	26	56	84	74	C	20	57.09	-1	1	1	0	0
Aeridani	Wakuni Sadaharu	5	48	43	46	31	110	48	27	39	70	74	73	D+	18	54.51	-1	1	1	0	0
University of Western University	Player	Position	Layup	Dunk	Jumpshot	3PT	Pass	ShotContest	DefenseIQ	Jumping	Seperation	Durability	Stamina	Development	Age	Overall	Player ID	Years Remaining	Money	Position Rank	League Rank
Aeridani	Suzuki Miyoko	1	15	9	27	7	11	8	17	23	9	45	68	D	18	17.36	-1	1	1	0	0
Aeridani	Horie Tetsuya	2	72	59	33	31	22	65	25	68	30	84	77	C	20	43.63	-1	1	1	0	0
Aeridani	Kammuri Ton	3	41	32	24	36	26	24	31	19	49	6	96	D	20	34.17	-1	1	1	0	0
Aeridani	Tamatsuki Kane	4	71	74	64	53	21	42	29	31	61	73	94	D	21	47.84	-1	1	1	0	0
Aeridani	Handa Yasushi	5	41	26	27	69	25	63	51	24	31	86	70	C	18	42.91	-1	1	1	0	0
Aeridani	Murata Shoraku	1	31	36	13	14	8	21	30	54	12	45	92	D	20	27.20	-1	1	1	0	0
Aeridani	Takamitsu Nariaki	2	79	64	30	25	40	55	59	73	26	17	83	D+	20	48.36	-1	1	1	0	0
Aeridani	Yada Shusui	3	40	42	71	29	24	66	25	32	34	33	94	C	18	42.92	-1	1	1	0	0
Aeridani	Kawata Dayu	4	85	71	91	42	48	61	48	52	51	70	60	C	18	56.28	-1	1	1	0	0
Aeridani	Nomura Inejiro	5	19	31	38	27	50	24	15	25	24	37	45	D	18	29.88	-1	1	1	0	0
Aeridani	Jojen Yoshifumi	1	22	33	15	12	11	55	24	74	56	12	58	D+	18	40.82	-1	1	1	0	0
Aeridani	Kasai Tamuramaro	2	103	105	70	17	34	55	57	111	57	73	62	D+	21	63.09	-1	1	1	0	0
Aeridani	Iwayanagi Yoshitora	3	33	41	48	81	56	70	39	40	10	45	92	C	20	48.08	-1	1	1	0	0
Aeridani	Onishi Senichi	4	39	37	58	43	25	35	36	8	39	15	93	D	18	39.86	-1	1	1	0	0
Aeridani	Yagi Yuji	5	21	15	40	31	38	41	11	11	17	69	64	F+	18	29.77	-1	1	1	0	0
University of Vikasa	Player	Position	Layup	Dunk	Jumpshot	3PT	Pass	ShotContest	DefenseIQ	Jumping	Seperation	Durability	Stamina	Development	Age	Overall	Player ID	Years Remaining	Money	Position Rank	League Rank
Aiyota	Mungymia	1	57	62	37	8	12	30	34	59	8	52	56	D+	18	30.16	-1	1	1	0	0
Aiyota	Weer	2	26	39	47	18	43	21	36	54	45	59	91	D	19	41.34	-1	1	1	0	0
Aiyota	Guooka	3	32	46	34	16	24	28	46	28	45	60	72	C	21	34.62	-1	1	1	0	0
Aiyota	Boolway	4	19	21	19	20	27	18	17	17	25	56	90	D+	21	24.22	-1	1	1	0	0
Aiyota	Cocogo	5	24	17	39	32	20	42	25	14	13	67	60	D	18	28.51	-1	1	1	0	0
Aiyota	Bingarra	1	28	25	9	14	14	29	14	35	59	75	49	D	18	28.80	-1	1	1	0	0
Aiyota	Belangana	2	8	14	8	14	8	16	6	18	23	28	84	F+	18	17.84	-1	1	1	0	0
Aiyota	Munglegarra	3	32	27	38	14	32	64	13	10	42	25	70	D	20	33.37	-1	1	1	0	0
Aiyota	Yondoora	4	15	7	32	41	8	11	19	8	33	75	85	D	19	26.88	-1	1	1	0	0
Aiyota	Gnuger	5	47	44	40	50	52	37	19	7	45	73	99	D+	20	40.35	-1	1	1	0	0
Aiyota	Bingarra	1	50	44	24	8	6	13	29	52	37	20	91	C+	18	30.72	-1	1	1	0	0
Aiyota	Yombeen	2	47	48	17	19	21	50	24	31	23	11	69	D	18	30.09	-1	1	1	0	0
Aiyota	Cagi	3	31	35	21	30	14	9	43	36	33	39	87	D	18	29.83	-1	1	1	0	0
Aiyota	Billingulbut	4	15	23	17	22	14	35	29	32	34	7	73	F	19	27.76	-1	1	1	0	0
Aiyota	Windella	5	20	26	59	26	37	42	28	25	23	14	72	D+	20	36.18	-1	1	1	0	0
University of Akarine	Player	Position	Layup	Dunk	Jumpshot	3PT	Pass	ShotContest	DefenseIQ	Jumping	Seperation	Durability	Stamina	Development	Age	Overall	Player ID	Years Remaining	Money	Position Rank	League Rank
Aiyota	Puttyyearra	1	62	49	16	12	15	40	26	88	20	96	100	D	20	37.74	-1	1	1	0	0
Aiyota	Midger	2	27	24	11	6	50	19	21	57	21	92	49	F+	20	27.68	-1	1	1	0	0
Aiyota	Gnuger	3	14	14	20	10	5	78	11	8	18	47	84	D	20	25.16	-1	1	1	0	0
Aiyota	Juuderbiddil	4	32	30	67	48	17	10	32	12	46	59	85	D	18	38.62	-1	1	1	0	0
Aiyota	Billingulbut	5	45	24	37	34	63	32	30	53	36	69	54	D	20	40.06	-1	1	1	0	0
Aiyota	Mungymia	1	88	83	21	20	32	61	28	82	13	90	83	C+	18	40.91	-1	1	1	0	0
Aiyota	Winnlip	2	55	51	48	15	19	51	63	53	42	23	69	C	19	46.86	-1	1	1	0	0
Aiyota	Billingulbut	3	97	59	44	39	77	47	69	37	56	36	89	D+	21	54.63	-1	1	1	0	0
Aiyota	Pranga	4	42	52	62	54	63	58	49	30	61	38	61	C+	19	54.81	-1	1	1	0	0
Aiyota	Moonoriguna	5	35	24	94	76	93	53	54	31	49	77	103	C	19	67.32	-1	1	1	0	0
Aiyota	Puttyyearra	1	120	106	37	23	8	29	67	85	36	74	57	C	20	46.02	-1	1	1	0	0
Aiyota	Bunyan	2	23	23	23	13	9	43	20	9	12	74	64	D+	18	21.62	-1	1	1	0	0
Aiyota	Warnup	3	31	37	36	30	23	54	12	23	11	57	92	D+	18	29.65	-1	1	1	0	0
Aiyota	Mungagee	4	45	41	50	51	22	23	51	10	46	10	77	C	18	40.36	-1	1	1	0	0
Aiyota	Pranga	5	20	29	24	57	53	38	68	16	16	81	65	D+	18	41.79	-1	1	1	0	0
University of Ciulo	Player	Position	Layup	Dunk	Jumpshot	3PT	Pass	ShotContest	DefenseIQ	Jumping	Seperation	Durability	Stamina	Development	Age	Overall	Player ID	Years Remaining	Money	Position Rank	League Rank
Aiyota	Pranga	1	63	56	37	18	30	45	24	102	30	14	60	C	18	43.76	-1	1	1	0	0
Aiyota	Moonoriguna	2	62	67	26	16	26	35	21	25	42	24	64	D	19	30.92	-1	1	1	0	0
Aiyota	Pranga	3	25	16	15	19	28	26	9	23	8	23	76	D	20	20.45	-1	1	1	0	0
Aiyota	Midger	4	34	41	48	32	27	24	23	21	16	9	98	C+	19	31.52	-1	1	1	0	0
Aiyota	Billingulbut	5	14	14	17	8	29	40	10	17	19	54	65	F+	21	22.43	-1	1	1	0	0
Aiyota	Yembeane	1	15	17	12	14	18	19	35	19	19	13	50	D+	18	21.40	-1	1	1	0	0
Aiyota	Winnlip	2	32	32	35	13	34	29	59	39	14	75	79	D+	20	34.98	-1	1	1	0	0
Aiyota	Windella	3	37	27	26	16	17	22	19	28	42	63	68	C+	19	27.49	-1	1	1	0	0
Aiyota	Namia	4	32	35	38	66	43	38	30	23	67	19	48	D	18	45.46	-1	1	1	0	0
Aiyota	Gnuger	5	40	25	37	49	23	43	25	24	30	58	95	D	20	35.87	-1	1	1	0	0
Aiyota	Wiberoo	1	22	24	20	7	13	43	23	39	10	23	86	F	18	26.90	-1	1	1	0	0
Aiyota	Tungabiddy	2	40	39	8	22	21	30	39	39	21	32	54	C	18	28.43	-1	1	1	0	0
Aiyota	Windella	3	53	41	52	19	31	63	30	62	57	61	89	D+	21	47.62	-1	1	1	0	0
Aiyota	Guooka	4	52	32	82	36	26	20	27	12	73	94	88	D+	21	45.70	-1	1	1	0	0
Aiyota	Yadingallie	5	16	5	31	32	38	47	19	28	28	36	63	D+	18	32.96	-1	1	1	0	0
University of Yoka Tse	Player	Position	Layup	Dunk	Jumpshot	3PT	Pass	ShotContest	DefenseIQ	Jumping	Seperation	Durability	Stamina	Development	Age	Overall	Player ID	Years Remaining	Money	Position Rank	League Rank
Aiyota	Yadingallie	1	30	14	33	49	7	73	33	77	20	27	47	D+	18	43.04	-1	1	1	0	0
Aiyota	Jumpe	2	82	90	45	25	33	37	43	68	58	71	92	C+	18	49.97	-1	1	1	0	0
Aiyota	Wiberoo	3	22	16	37	11	19	8	26	9	9	32	88	D	20	20.61	-1	1	1	0	0
Aiyota	Wiberoo	4	58	43	68	58	40	61	64	35	53	54	93	C	21	56.57	-1	1	1	0	0
Aiyota	Nyning	5	20	10	59	16	63	51	56	34	37	34	96	D+	21	47.93	-1	1	1	0	0
Aiyota	Mornay	1	61	78	25	11	35	61	39	107	77	107	95	D	21	58.35	-1	1	1	0	0
Aiyota	Namia	2	26	34	40	16	18	31	10	45	40	41	66	D+	18	32.34	-1	1	1	0	0
Aiyota	Tungabiddy	3	30	24	57	29	33	24	39	12	30	87	70	F+	20	33.88	-1	1	1	0	0
Aiyota	Mungagee	4	85	84	57	47	40	26	37	19	112	23	87	C	19	54.53	-1	1	1	0	0
Aiyota	Benben	5	29	26	35	66	70	45	59	16	32	13	87	D	19	50.00	-1	1	1	0	0
Aiyota	Yombeen	1	38	27	15	16	12	46	40	64	52	38	75	D	18	41.05	-1	1	1	0	0
Aiyota	Windella	2	20	21	23	7	21	24	33	70	67	51	57	D	18	40.62	-1	1	1	0	0
Aiyota	Chichong	3	35	38	46	14	36	5	29	24	70	20	52	D+	19	34.77	-1	1	1	0	0
Aiyota	Mungagee	4	78	78	58	92	32	68	66	9	89	64	74	D+	20	63.56	-1	1	1	0	0
Aiyota	Yondoora	5	57	38	91	37	91	57	17	36	44	28	69	D	21	54.80	-1	1	1	0	0
University of Protopolis	Player	Position	Layup	Dunk	Jumpshot	3PT	Pass	ShotContest	DefenseIQ	Jumping	Seperation	Durability	Stamina	Development	Age	Overall	Player ID	Years Remaining	Money	Position Rank	League Rank
Czalliso	lu	1	66	62	24	20	10	32	26	57	14	83	97	F	21	31.68	-1	1	1	0	0
Czalliso	ilu	2	37	47	16	24	37	73	23	33	16	71	90	D+	19	35.03	-1	1	1	0	0
Czalliso	pot	3	21	18	30	23	9	54	22	8	36	86	80	F+	19	29.73	-1	1	1	0	0
Czalliso	ilu	4	60	63	66	72	39	32	48	13	52	24	83	C	21	50.70	-1	1	1	0	0
Czalliso	ilo	5	29	20	32	32	34	26	26	36	28	62	83	F+	20	32.22	-1	1	1	0	0
Czalliso	ilo	1	40	54	18	14	25	45	60	53	40	39	109	C	20	43.34	-1	1	1	0	0
Czalliso	noe	2	99	123	65	45	81	56	92	151	65	40	96	C	20	83.34	-1	1	1	0	0
Czalliso	noe	3	43	48	62	28	47	36	51	51	80	73	77	D	21	53.06	-1	1	1	0	0
Czalliso	lu	4	30	31	61	44	56	55	35	37	92	18	53	C	18	55.25	-1	1	1	0	0
Czalliso	ilo	5	38	29	70	58	64	44	40	40	58	100	65	C+	20	53.10	-1	1	1	0	0
Czalliso	fu	1	47	46	27	6	28	39	70	107	27	64	68	C	21	48.24	-1	1	1	0	0
Czalliso	noe	2	24	17	34	12	29	33	30	26	30	23	63	D	18	30.23	-1	1	1	0	0
Czalliso	roe	3	21	28	38	17	12	50	51	24	28	41	74	C+	18	33.92	-1	1	1	0	0
Czalliso	app	4	40	37	26	20	26	6	22	22	60	55	86	D	18	30.62	-1	1	1	0	0
Czalliso	lu	5	51	28	56	62	92	37	52	16	59	43	110	C+	22	58.34	-1	1	1	0	0
University of Biodry	Player	Position	Layup	Dunk	Jumpshot	3PT	Pass	ShotContest	DefenseIQ	Jumping	Seperation	Durability	Stamina	Development	Age	Overall	Player ID	Years Remaining	Money	Position Rank	League Rank
Czalliso	fu	1	42	49	21	22	13	35	64	85	44	58	61	D+	18	45.51	-1	1	1	0	0
Czalliso	ilu	2	93	79	26	28	52	70	51	61	31	75	72	D+	20	48.46	-1	1	1	0	0
Czalliso	roe	3	56	46	83	16	37	33	44	36	55	41	68	D	21	45.59	-1	1	1	0	0
Czalliso	ilo	4	34	42	50	23	34	38	23	26	56	28	91	D+	20	39.60	-1	1	1	0	0
Czalliso	roe	5	34	27	57	26	99	37	43	81	28	30	57	C+	19	51.25	-1	1	1	0	0
Czalliso	lu	1	159	146	51	14	34	27	66	113	27	14	96	C	21	53.67	-1	1	1	0	0
Czalliso	roe	2	84	89	86	21	33	42	47	39	41	11	96	C	20	48.46	-1	1	1	0	0
Czalliso	ilo	3	66	75	79	61	50	109	47	31	30	65	57	D	21	56.69	-1	1	1	0	0
Czalliso	ilo	4	30	26	59	30	65	55	46	29	44	83	87	F+	21	48.39	-1	1	1	0	0
Czalliso	lu	5	26	24	43	47	34	34	35	16	12	6	66	D+	18	34.05	-1	1	1	0	0
Czalliso	kaf	1	113	116	20	10	39	86	57	89	36	55	52	D+	18	52.78	-1	1	1	0	0
Czalliso	ilu	2	14	10	18	24	27	10	29	37	57	71	56	C	18	31.30	-1	1	1	0	0
Czalliso	pot	3	34	46	88	51	47	83	97	26	49	45	59	D	20	62.16	-1	1	1	0	0
Czalliso	roe	4	64	74	108	58	87	100	58	55	68	67	80	C	20	75.93	-1	1	1	0	0
Czalliso	noe	5	18	13	18	40	18	15	11	17	32	57	78	D	18	23.75	-1	1	1	0	0
University of Forssa	Player	Position	Layup	Dunk	Jumpshot	3PT	Pass	ShotContest	DefenseIQ	Jumping	Seperation	Durability	Stamina	Development	Age	Overall	Player ID	Years Remaining	Money	Position Rank	League Rank
Czalliso	ilo	1	25	15	11	15	15	27	14	30	8	44	59	F+	20	19.52	-1	1	1	0	0
Czalliso	app	2	30	33	5	25	6	19	12	11	8	87	62	D	20	14.71	-1	1	1	0	0
Czalliso	app	3	100	108	88	17	43	28	39	45	60	65	54	C	19	47.56	-1	1	1	0	0
